ID,nro_remocion,nro_obra,nro_permiso,motivo_obra,tipo_obra,tipo_remocion,fecha_inicio,fecha_fin,propietario,adjudicatario,ejecutante,nro_cont_o_lici,ubicacion,fecha_solicitud,fecha_autorizacion,plazo_autorizado,fecha_recepcion_provisoria,fecha_recepcion_definitiva,inspector,cantidad,longitud,ancho,fecha_alta,Fcrea,Ucrea,Fact,Uact,diametro,tipo_pavimento,tipo_equipo,plazo_total,vigente
388755,1062752,454969,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-03 00:00:00.0,2020-07-22 00:00:00.0,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,RBLA MAHATMA GANDHI ENTRE 21 DE SETIEMBRE Y JOSE VAZQUEZ LEDESMA,2020-06-26 00:00:00.0,2020-06-30 14:59:33.0,15,,,MARTIN LOPEZ,,3,3,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,0,HORMIGON ,0,15,N
388756,1062753,454970,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,LONGITUDINAL ( OTROS),,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,REPUBLICA ENTRE CERRO LARGO Y GALICIA,2020-06-26 00:00:00.0,2020-06-30 15:00:24.0,15,,,MARTIN LOPEZ,,3,3,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,,ADOQUINES,,15,
388758,1062755,454971,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,RIO BRANCO ENTRE CERRO LARGO Y PAYSANDU,2020-06-26 00:00:00.0,2020-06-30 15:01:03.0,15,,,JUAN FERREIRA,,3,3,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,0,BALDOSAS ,0,15,
388760,1062756,454972,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,LONGITUDINAL ( OTROS),2020-07-06 00:00:00.0,2020-08-13 00:00:00.0,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,SANTA CRUZ DE LA SIERRA ENTRE VIZCAYA Y PSJE 55,2020-06-26 00:00:00.0,2020-06-30 15:02:00.0,15,,,CARLOS GUERRA,,3,3,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,,OTROS,,15,N
388761,1062758,454973,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,2020-08-11 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,TAMPICO ENTRE TIMOTE Y EMANCIPACION,2020-06-26 00:00:00.0,2020-07-07 13:02:50.0,15,,,CARLOS GUERRA,,3,3,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,0,BALDOSAS ,0,15,S
388764,1061837,454642,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-01 00:00:00.0,2020-07-14 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,MALINAS ENTRE LIBIA Y RAFAEL,2020-06-23 00:00:00.0,2020-06-30 14:49:37.0,5,,,JAVIER BUCALO,,88,0.4,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,5,N
388765,1061837,454642,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-01 00:00:00.0,2020-07-14 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,MALINAS ENTRE LIBIA Y RAFAEL,2020-06-23 00:00:00.0,2020-06-30 14:49:37.0,5,,,JAVIER BUCALO,,88,0.4,20200630,30-Jun-20,USR_UCCRIU,30-Jun-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,5,N
388772,1062877,455030,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,JULIO CESAR GRAUERT ENTRE DR FRANCISCO SIMON Y REPUBLICA DE EL SALVADOR,2020-06-29 00:00:00.0,2020-06-30 15:49:38.0,10,,,ALICIA DIAZ,,3,1.6,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,10,
388773,1062878,455030,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,JULIO CESAR GRAUERT ENTRE REPUBLICA DE EL SALVADOR Y DR FRANCISCO SIMON,2020-06-29 00:00:00.0,2020-06-30 15:49:38.0,10,,,ALICIA DIAZ,,2.5,1.9,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,,HORMIGON,,10,
388774,1062879,455030,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,JULIO CESAR GRAUERT ENTRE REPUBLICA DE EL SALVADOR Y DR FRANCISCO SIMON,2020-06-29 00:00:00.0,2020-06-30 15:49:38.0,10,,,ALICIA DIAZ,,2.9,1.6,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,,HORMIGON,,10,
388775,1062880,455030,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,JULIO CESAR GRAUERT ENTRE REPUBLICA DE EL SALVADOR Y DR FRANCISCO SIMON,2020-06-29 00:00:00.0,2020-06-30 15:49:38.0,10,,,ALICIA DIAZ,,3.5,1.9,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,,HORMIGON,,10,
388776,1062874,455029,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,URUGUAYANA ENTRE JOSE NASAZZI Y CAP MANUEL ANTONIO ARTIGAS,2020-06-29 00:00:00.0,2020-06-30 15:48:52.0,10,,,JUAN FERREIRA,,3,1,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,10,
388777,1062875,455029,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,URUGUAYANA ENTRE CAP MANUEL ANTONIO ARTIGAS Y JOSE NASAZZI,2020-06-29 00:00:00.0,2020-06-30 15:48:52.0,10,,,JUAN FERREIRA,,8,1,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,,ASFALTO,,10,
388778,1062872,455028,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-07-23 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,MICHIGAN ENTRE AV ENRIQUE LEGRAND Y GRAL ANDRES GOMEZ,2020-06-29 00:00:00.0,2020-06-30 15:48:19.0,10,,,FERNANDO RODRIGUEZ,,4,1,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,10,N
388779,1062869,455027,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,AV LIB BRIG GRAL LAVALLEJA ENTRE VENEZUELA Y RAMON ESCOBAR,2020-06-29 00:00:00.0,2020-06-30 15:47:51.0,10,,,JUAN FERREIRA,,9,2,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,,ASFALTO,,10,
388780,1062870,455027,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,AV LIB BRIG GRAL LAVALLEJA ENTRE VENEZUELA Y RAMON ESCOBAR,2020-06-29 00:00:00.0,2020-06-30 15:47:51.0,10,,,JUAN FERREIRA,,9,1.5,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,,ASFALTO,,10,
388781,1062868,455026,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-08-18 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,MONZON ENTRE SAMUEL BLIXEN Y SOLFERINO,2020-06-29 00:00:00.0,2020-06-30 15:47:18.0,10,,,FERNANDO RODRIGUEZ,,3,1,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,10,N
388783,1062156,454673,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-03 00:00:00.0,2020-07-09 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,A ENTRE B Y 1,2020-06-24 00:00:00.0,2020-06-30 15:12:01.0,4,,,CARLOS GUERRA,,25,0.4,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
388789,1062717,454945,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-02 00:00:00.0,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CIBILS ENTRE PRIMERA AL NORTE Y LOS CEDROS,2020-06-27 00:00:00.0,2020-06-30 14:55:56.0,5,,,CARLOS GUERRA,,270,0.4,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,5,N
388790,1062717,454945,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-02 00:00:00.0,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CIBILS ENTRE PRIMERA AL NORTE Y LOS CEDROS,2020-06-27 00:00:00.0,2020-06-30 14:55:56.0,5,,,CARLOS GUERRA,,270,0.4,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,5,N
388792,1062717,454945,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-02 00:00:00.0,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CIBILS ENTRE PRIMERA AL NORTE Y LOS CEDROS,2020-06-27 00:00:00.0,2020-06-30 14:55:56.0,5,,,CARLOS GUERRA,,270,0.4,20200701,1-Jul-20,USR_UCCRIU,1-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,5,N
388812,1053337,450826,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-06-05 00:00:00.0,2020-07-14 00:00:00.0,A.N.TEL.,GOFINAL S.A.,GOFINAL S.A.,H033640001,EDUARDO PAZ AGUIRRE ENTRE CNO PASO DE LA ARENA Y CARLOS DE LA VEGA,2020-04-29 00:00:00.0,2020-05-19 20:32:08.0,10,,,MARTIN LOPEZ,,482,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,10,N
388814,1053337,450826,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-06-05 00:00:00.0,2020-07-14 00:00:00.0,A.N.TEL.,GOFINAL S.A.,GOFINAL S.A.,H033640001,EDUARDO PAZ AGUIRRE ENTRE CNO PASO DE LA ARENA Y CARLOS DE LA VEGA,2020-04-29 00:00:00.0,2020-05-19 20:32:08.0,10,,,MARTIN LOPEZ,,482,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,10,N
388816,1053337,450826,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-06-05 00:00:00.0,2020-07-14 00:00:00.0,A.N.TEL.,GOFINAL S.A.,GOFINAL S.A.,H033640001,EDUARDO PAZ AGUIRRE ENTRE CNO PASO DE LA ARENA Y CARLOS DE LA VEGA,2020-04-29 00:00:00.0,2020-05-19 20:32:08.0,10,,,MARTIN LOPEZ,,482,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,10,N
388817,1063022,455080,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-08-18 00:00:00.0,MUNICIPIO DE MONTEVIDEO,ZIKNOR SA,ZIKNOR SA,329492/1,AV GRAL RIVERA DESDE 3090 HASTA 3090 ENTRE EDUARDO MAC EACHEN Y 14 DE JULIO,2020-06-29 00:00:00.0,2020-07-01 11:18:35.0,10,,,MARTIN LOPEZ,,4,1,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,10,N
388819,1062569,454882,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-20 00:00:00.0,2020-07-20 00:00:00.0,MUNICIPIO DE MONTEVIDEO,VINITER S.A.,VINITER S.A.,1935/20,GRAL FRENCH ENTRE DOMINGO BAZZURRO Y AV GRAL RIVERA,2020-06-25 00:00:00.0,2020-07-01 11:39:40.0,8,,,FERNANDO RODRIGUEZ,,98,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,8,N
388821,1062569,454882,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-20 00:00:00.0,2020-07-20 00:00:00.0,MUNICIPIO DE MONTEVIDEO,VINITER S.A.,VINITER S.A.,1935/20,GRAL FRENCH ENTRE DOMINGO BAZZURRO Y AV GRAL RIVERA,2020-06-25 00:00:00.0,2020-07-01 11:39:40.0,8,,,FERNANDO RODRIGUEZ,,98,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,8,N
388822,1062571,454882,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],2020-07-20 00:00:00.0,2020-07-20 00:00:00.0,MUNICIPIO DE MONTEVIDEO,VINITER S.A.,VINITER S.A.,1935/20,GRAL FRENCH ENTRE AV GRAL RIVERA Y DOMINGO BAZZURRO,2020-06-25 00:00:00.0,2020-07-01 11:39:40.0,8,,,FERNANDO RODRIGUEZ,,,,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),8,N
388823,1063313,454313,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,GREGORIO PEREZ DESDE 4759 HASTA 4759 ENTRE CARRERAS NACIONALES Y ITACUMBU,2020-06-18 00:00:00.0,2020-06-23 11:01:47.0,3,,,JAVIER BUCALO,1,1,1,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,,HORMIGON,,3,
388824,1063030,455083,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-09 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,EGIPTO DESDE 3483 HASTA 3483 ENTRE CENTRO AMERICA Y BARCELONA,2020-06-30 00:00:00.0,2020-07-01 12:47:23.0,15,,,CARLOS GUERRA,1,4,0.8,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,15,N
388825,1063031,455083,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,2020-07-09 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,EGIPTO DESDE 3483 HASTA 3483 ENTRE CENTRO AMERICA Y BARCELONA,2020-06-30 00:00:00.0,2020-07-01 12:47:23.0,15,,,CARLOS GUERRA,1,2.5,0.8,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,,HORMIGON,,15,N
388826,1063033,455084,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-09 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,MEDIODIA DESDE 1988 HASTA 1988 ENTRE GUTTEMBERG Y GIOIA,2020-06-30 00:00:00.0,2020-07-01 12:53:27.0,15,,,CLAUDIA MARTINEZ,1,5,0.8,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,15,N
388827,1063034,455084,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,2020-07-09 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,MEDIODIA DESDE 1988 HASTA 1988 ENTRE GUTTEMBERG Y GIOIA,2020-06-30 00:00:00.0,2020-07-01 12:53:27.0,15,,,CLAUDIA MARTINEZ,1,3,0.8,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,,HORMIGON,,15,N
388831,1063024,455081,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-10 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,SAMUEL BLIXEN ENTRE AV COLOMBES Y SANTANA,2020-06-30 00:00:00.0,2020-07-01 16:32:58.0,15,,,FERNANDO RODRIGUEZ,1,5,0.8,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,15,N
388832,1063025,455081,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,2020-07-10 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,GIBEROL S.A.,GIBEROL S.A.,355947/1,SAMUEL BLIXEN ENTRE AV COLOMBES Y SANTANA,2020-06-30 00:00:00.0,2020-07-01 16:32:58.0,15,,,FERNANDO RODRIGUEZ,1,2,0.8,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,,HORMIGON,,15,N
388833,1062694,454940,1,VARIOS,PERMISO OBRA VIA PUBLICA,LONGITUDINAL ( OTROS),,2020-08-11 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,OBRAS SANITARIAS DEL ESTADO,OBRAS SANITARIAS DEL ESTADO,,JOSE L TERRA ENTRE PEDERNAL Y AV GRAL FLORES,2020-06-26 00:00:00.0,2020-07-01 16:14:37.0,10,,,ALICIA DIAZ,,3,3,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,,ASFALTO,,10,N
388835,1062578,454885,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,CNO AL PASO DEL ANDALUZ ENTRE AV DE LAS INSTRUCCIONES Y AV JOSE BELLONI,2020-06-25 00:00:00.0,2020-07-01 15:01:34.0,6,,,JUAN QUEVEDO,,500,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,6,
388836,1062578,454885,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,CNO AL PASO DEL ANDALUZ ENTRE AV DE LAS INSTRUCCIONES Y AV JOSE BELLONI,2020-06-25 00:00:00.0,2020-07-01 15:01:34.0,6,,,JUAN QUEVEDO,,500,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED ,0,6,
388839,1062581,454886,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,CNO PETIROSSI ENTRE AV DON PEDRO DE MENDOZA Y ANGEL SALVADOR ADAMI,2020-06-25 00:00:00.0,2020-07-01 15:10:28.0,6,,,JUAN QUEVEDO,,234,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,6,
388840,1062581,454886,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,CNO PETIROSSI ENTRE AV DON PEDRO DE MENDOZA Y ANGEL SALVADOR ADAMI,2020-06-25 00:00:00.0,2020-07-01 15:10:28.0,6,,,JUAN QUEVEDO,,234,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,6,
388842,1062581,454886,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,CNO PETIROSSI ENTRE AV DON PEDRO DE MENDOZA Y ANGEL SALVADOR ADAMI,2020-06-25 00:00:00.0,2020-07-01 15:10:28.0,6,,,JUAN QUEVEDO,,234,0.6,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,6,
388844,1062699,454941,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-14 00:00:00.0,2020-07-30 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,SANTA LUCIA ENTRE MARIANO SAGASTA Y MARCOS MUÑOZ,2020-06-26 00:00:00.0,2020-07-01 15:22:52.0,4,,,CARLOS GUERRA,,26,0.4,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,4,N
388846,1062699,454941,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-14 00:00:00.0,2020-07-30 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,SANTA LUCIA ENTRE MARIANO SAGASTA Y MARCOS MUÑOZ,2020-06-26 00:00:00.0,2020-07-01 15:22:52.0,4,,,CARLOS GUERRA,,26,0.4,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,4,N
388848,1062699,454941,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-14 00:00:00.0,2020-07-30 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,SANTA LUCIA ENTRE MARIANO SAGASTA Y MARCOS MUÑOZ,2020-06-26 00:00:00.0,2020-07-01 15:22:52.0,4,,,CARLOS GUERRA,,26,0.4,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,BALDOSAS ,0,4,N
388850,1061430,454436,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-02 00:00:00.0,2020-07-29 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,AV DR SANTIN CARLOS ROSSI ENTRE JOAQUIN MARTORI Y CNO LA PALOMA,2020-06-22 00:00:00.0,2020-07-01 15:57:23.0,5,,,CARLOS GUERRA,,180,0.4,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,5,N
388851,1061430,454436,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-07-02 00:00:00.0,2020-07-29 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,AV DR SANTIN CARLOS ROSSI ENTRE JOAQUIN MARTORI Y CNO LA PALOMA,2020-06-22 00:00:00.0,2020-07-01 15:57:23.0,5,,,CARLOS GUERRA,,180,0.4,20200702,2-Jul-20,USR_UCCRIU,2-Jul-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,5,N
